arm,model_name,question_number,claimed_company,cited_row_id,kb_company_at_row_id,status,match_type
batchwise_map_reduce,gemma3:12b,12,GSC Steel Stamping LLC,48,Elan Technology Inc.,mismatch,
batchwise_map_reduce,gemma3:12b,12,Continental Automotive,49,Continental Automotive,match,exact
batchwise_map_reduce,gemma3:12b,12,Ecoplastic Corporation,50,Ecoplastic Corporation,match,exact
batchwise_map_reduce,gemma3:12b,12,Enplas USA Inc,51,Enchem America Inc.,mismatch,
batchwise_map_reduce,gemma3:12b,12,ALBAform Inc,52,EVCO Plastics,mismatch,
batchwise_map_reduce,gemma3:12b,12,F&P Georgia Manufacturing,53,F&P Georgia Manufacturing,match,exact
batchwise_map_reduce,gemma3:12b,12,Fanello Industries Inc,54,Fanello Industries Inc.,match,exact
batchwise_map_reduce,gemma3:12b,12,First American Resources,55,First American Resources,match,exact
batchwise_map_reduce,gemma3:12b,12,Hanon Systems USA LLC,56,ADVICS Manufacturing Georgia LLC,mismatch,
batchwise_map_reduce,gemma3:12b,12,Enchem America Inc,58,Enplas USA Inc.,mismatch,
batchwise_map_reduce,gemma3:12b,12,Continental Tire the Americas LLC,59,Continental Tire the Americas LLC,match,exact
batchwise_map_reduce,gemma3:12b,12,Freudenberg-NOK,60,Freudenberg-NOK,match,exact
batchwise_map_reduce,gemma3:12b,12,Ajin Georgia,61,Ajin Georgia,match,exact
batchwise_map_reduce,gemma3:12b,12,Apache Mills Inc,63,Apache Mills Inc.,match,exact
batchwise_map_reduce,gemma3:12b,12,Novelis Inc,64,Novelis Inc.,match,exact
batchwise_map_reduce,gemma3:12b,12,DaeChang Seat Company,65,DaeChang Seat Company,match,exact
batchwise_map_reduce,gemma3:12b,12,Denso Manufacturing Georgia,66,ALBAform Inc.,mismatch,
batchwise_map_reduce,gemma3:12b,12,GEDIA Georgia LLC,67,Erdrich USA Inc.,mismatch,
batchwise_map_reduce,gemma3:12b,12,HELLA Automotive Sales Inc,68,FREYR Battery,mismatch,
batchwise_map_reduce,gemma3:12b,12,Nisshinbo Automotive Manufacturing Inc,69,GSC Steel Stamping LLC,mismatch,
batchwise_map_reduce,gemma3:12b,12,"Daesol Material Georgia, LLC",70,Denso Manufacturing Georgia,mismatch,
batchwise_map_reduce,gemma3:12b,12,Haering Precision USA LP,71,Haering Precision USA LP,match,exact
batchwise_map_reduce,gemma3:12b,12,GLOVIS Georgia LLC,72,Hanon Systems USA LLC,mismatch,
batchwise_map_reduce,gemma3:12b,12,Great Dane LP,73,GEDIA Georgia LLC,mismatch,
batchwise_map_reduce,gemma3:12b,12,Global Powertrain Systems LLC,74,Global Powertrain Systems LLC,match,exact
batchwise_map_reduce,gemma3:12b,12,SungEel Recycling Park Georgia,170,SungEel Recycling Park Georgia,match,exact
batchwise_map_reduce,gemma3:12b,13,Duckyang,35,Duckyang,match,exact
batchwise_map_reduce,gemma3:12b,13,Enchem America Inc,51,Enchem America Inc.,match,exact
batchwise_map_reduce,gemma3:12b,13,GSC Steel Stamping LLC,69,GSC Steel Stamping LLC,match,exact
batchwise_map_reduce,gemma3:12b,13,Hyundai Transys Georgia Powertrain,84,Hyundai Transys Georgia Powertrain,match,exact
batchwise_map_reduce,gemma3:12b,13,Racemark International LLC,150,Racemark International LLC,match,exact
batchwise_map_reduce,gemma3:12b,13,Suzuki Manufacturing of America Corp,172,Suzuki Manufacturing of America Corp.,match,exact
batchwise_map_reduce,gemma3:12b,14,Woodbridge Foam Corp,197,Woodbridge Foam Corp.,match,exact
batchwise_map_reduce,gemma3:12b,14,Woory Industrial Co,198,Woory Industrial Co.,match,exact
batchwise_map_reduce,gemma3:12b,14,Yachiyo Manufacturing of America LLC,199,Yachiyo Manufacturing of America LLC,match,exact
batchwise_map_reduce,gemma3:12b,15,GSC Steel Stamping LLC,69,GSC Steel Stamping LLC,match,exact
batchwise_map_reduce,gemma3:12b,16,Duckyang,35,Duckyang,match,exact
batchwise_map_reduce,gemma3:12b,16,F&P Georgia Manufacturing,53,F&P Georgia Manufacturing,match,exact
batchwise_map_reduce,gemma3:12b,16,Hollingsworth & Vose Co,77,Hollingsworth & Vose Co.,match,exact
batchwise_map_reduce,gemma3:12b,16,Hyundai Motor Group,83,Hyundai Motor Group,match,exact
batchwise_map_reduce,gemma3:12b,17,Fouts Brothers Fire Equipment,10,Fouts Brothers Fire Equipment,match,exact
batchwise_map_reduce,gemma3:12b,17,Hollingsworth & Vose Co,77,Hollingsworth & Vose Co.,match,exact
batchwise_map_reduce,gemma3:12b,17,Honda Development & Manufacturing,78,Honda Development & Manufacturing,match,exact
batchwise_map_reduce,gemma3:12b,17,Hyundai Motor Group,83,Hyundai Motor Group,match,exact
batchwise_map_reduce,gemma3:12b,17,Hyundai MOBIS (Georgia),99,Hyundai MOBIS (Georgia),match,exact
batchwise_map_reduce,gemma3:12b,17,Hyundai Transys Georgia Seating Systems,130,Hyundai Transys Georgia Seating Systems,match,exact
batchwise_map_reduce,gemma3:12b,18,GSC Steel Stamping LLC,69,GSC Steel Stamping LLC,match,exact
batchwise_map_reduce,gemma3:12b,18,Hyundai MOBIS (Georgia),99,Hyundai MOBIS (Georgia),match,exact
batchwise_map_reduce,gemma3:12b,18,Jefferson Southern Corporation,90,Oneda Corp.,mismatch,
batchwise_map_reduce,gemma3:12b,19,Archer Aviation Inc,39,Archer Aviation Inc.,match,exact
batchwise_map_reduce,gemma3:12b,19,Enchem America Inc,51,Enchem America Inc.,match,exact
batchwise_map_reduce,gemma3:12b,19,EVCO Plastics,52,EVCO Plastics,match,exact
batchwise_map_reduce,gemma3:12b,19,F&P Georgia Manufacturing,53,F&P Georgia Manufacturing,match,exact
batchwise_map_reduce,gemma3:12b,19,Fanello Industries Inc,54,Fanello Industries Inc.,match,exact
batchwise_map_reduce,gemma3:12b,19,First American Resources,55,First American Resources,match,exact
batchwise_map_reduce,gemma3:12b,19,ADVICS Manufacturing Georgia LLC,56,ADVICS Manufacturing Georgia LLC,match,exact
batchwise_map_reduce,gemma3:12b,19,Murata Electronics North America Inc,57,Murata Electronics North America Inc.,match,exact
batchwise_map_reduce,gemma3:12b,19,Enplas USA Inc,58,Enplas USA Inc.,match,exact
batchwise_map_reduce,gemma3:12b,19,Continental Tire the Americas LLC,59,Continental Tire the Americas LLC,match,exact
batchwise_map_reduce,gemma3:12b,19,Freudenberg-NOK,60,Freudenberg-NOK,match,exact
batchwise_map_reduce,gemma3:12b,19,Ajin Georgia,61,Ajin Georgia,match,exact
batchwise_map_reduce,gemma3:12b,19,Neaton Rome Inc,62,Neaton Rome Inc.,match,exact
batchwise_map_reduce,gemma3:12b,19,Apache Mills Inc,63,Apache Mills Inc.,match,exact
batchwise_map_reduce,gemma3:12b,19,Novelis Inc,64,Novelis Inc.,match,exact
batchwise_map_reduce,gemma3:12b,19,DaeChang Seat Company,65,DaeChang Seat Company,match,exact
batchwise_map_reduce,gemma3:12b,19,Freudenberg-NOK,66,ALBAform Inc.,mismatch,
batchwise_map_reduce,gemma3:12b,20,F&P Georgia Manufacturing,53,F&P Georgia Manufacturing,match,exact
batchwise_map_reduce,gemma3:12b,20,Hitachi Astemo Americas Inc,76,Hitachi Astemo Americas Inc.,match,exact
batchwise_map_reduce,gemma3:12b,20,Hollingsworth & Vose Co,77,Hollingsworth & Vose Co.,match,exact
batchwise_map_reduce,gemma3:12b,20,Honda Development & Manufacturing,78,Honda Development & Manufacturing,match,exact
batchwise_map_reduce,gemma3:12b,20,Hyundai Motor Group,83,Hyundai Motor Group,match,exact
batchwise_map_reduce,gemma3:12b,20,IMMI,86,IMMI,match,exact
batchwise_map_reduce,gemma3:12b,21,Grudem,3,Grudem,match,exact
batchwise_map_reduce,gemma3:12b,21,Flambeau Inc,4,Flambeau Inc.,match,exact
batchwise_map_reduce,gemma3:12b,21,Dinex Emissions Inc,6,Dinex Emissions Inc.,match,exact
batchwise_map_reduce,gemma3:12b,22,Archer Aviation Inc,39,Archer Aviation Inc.,match,exact
batchwise_map_reduce,gemma3:12b,22,Arising Industries Inc,111,Arising Industries Inc.,match,exact
batchwise_map_reduce,gemma3:12b,24,F&P Georgia Manufacturing,53,F&P Georgia Manufacturing,match,exact
batchwise_map_reduce,gemma3:12b,24,Hitachi Astemo Americas Inc,76,Hitachi Astemo Americas Inc.,match,exact
batchwise_map_reduce,gemma3:12b,24,Hollingsworth & Vose Co,77,Hollingsworth & Vose Co.,match,exact
batchwise_map_reduce,gemma3:12b,24,Honda Development & Manufacturing,78,Honda Development & Manufacturing,match,exact
batchwise_map_reduce,gemma3:12b,24,IMMI,86,IMMI,match,exact
batchwise_map_reduce,gemma3:12b,25,DAEHAN Solution Georgia LLC,30,DAEHAN Solution Georgia LLC,match,exact
batchwise_map_reduce,gemma3:12b,25,Daesol Ausys,31,Daesol Ausys,match,exact
batchwise_map_reduce,gemma3:12b,25,DAS Corp,34,DAS Corp.,match,exact
batchwise_map_reduce,gemma3:12b,25,Freudenberg-NOK,47,Freudenberg-NOK,match,exact
batchwise_map_reduce,gemma3:12b,25,Elan Technology Inc,48,Elan Technology Inc.,match,exact
batchwise_map_reduce,gemma3:12b,25,Continental Automotive,49,Continental Automotive,match,exact
batchwise_map_reduce,gemma3:12b,25,Ecoplastic Corporation,50,Ecoplastic Corporation,match,exact
batchwise_map_reduce,gemma3:12b,25,Enchem America Inc,51,Enchem America Inc.,match,exact
batchwise_map_reduce,gemma3:12b,25,EVCO Plastics,52,EVCO Plastics,match,exact
batchwise_map_reduce,gemma3:12b,25,F&P Georgia Manufacturing,53,F&P Georgia Manufacturing,match,exact
batchwise_map_reduce,gemma3:12b,25,Fanello Industries Inc,54,Fanello Industries Inc.,match,exact
batchwise_map_reduce,gemma3:12b,25,First American Resources,55,First American Resources,match,exact
batchwise_map_reduce,gemma3:12b,25,ADVICS Manufacturing Georgia LLC,56,ADVICS Manufacturing Georgia LLC,match,exact
batchwise_map_reduce,gemma3:12b,25,Enplas USA Inc,58,Enplas USA Inc.,match,exact
batchwise_map_reduce,gemma3:12b,25,Freudenberg-NOK,60,Freudenberg-NOK,match,exact
batchwise_map_reduce,gemma3:12b,25,Ajin Georgia,61,Ajin Georgia,match,exact
batchwise_map_reduce,gemma3:12b,25,Apache Mills Inc,63,Apache Mills Inc.,match,exact
batchwise_map_reduce,gemma3:12b,26,Grudem,3,Grudem,match,exact
batchwise_map_reduce,gemma3:12b,26,Flambeau Inc,4,Flambeau Inc.,match,exact
batchwise_map_reduce,gemma3:12b,26,Arising Industries Inc,5,Arising Industries Inc.,match,exact
batchwise_map_reduce,gemma3:12b,26,Dinex Emissions Inc,6,Dinex Emissions Inc.,match,exact
batchwise_map_reduce,gemma3:12b,26,ACM Georgia LLC,7,ACM Georgia LLC,match,exact
batchwise_map_reduce,gemma3:12b,26,FOX Factory,9,FOX Factory,match,exact
batchwise_map_reduce,gemma3:12b,26,Fouts Brothers Fire Equipment,10,Fouts Brothers Fire Equipment,match,exact
batchwise_map_reduce,gemma3:12b,26,Ascend Elements,11,Ascend Elements,match,exact
batchwise_map_reduce,gemma3:12b,26,Aspen Aerogels,12,Aspen Aerogels,match,exact
batchwise_map_reduce,gemma3:12b,26,Aurubis,13,Aurubis,match,exact
batchwise_map_reduce,gemma3:12b,26,Dongwon Autopart Technology Georgia LLC,14,Dongwon Autopart Technology Georgia LLC,match,exact
batchwise_map_reduce,gemma3:12b,26,Beaver Manufacturing Co. Inc,15,Beaver Manufacturing Co. Inc.,match,exact
batchwise_map_reduce,gemma3:12b,26,AVS,16,AVS,match,exact
batchwise_map_reduce,gemma3:12b,26,Blue Bird Corp,17,Blue Bird Corp.,match,exact
batchwise_map_reduce,gemma3:12b,26,Blue Ridge Manufacturing,18,Blue Ridge Manufacturing,match,exact
batchwise_map_reduce,gemma3:12b,26,Dorsett Industries Inc,19,Dorsett Industries Inc.,match,exact
batchwise_map_reduce,gemma3:12b,26,Boogook Industries,20,Boogook Industries,match,exact
batchwise_map_reduce,gemma3:12b,26,Big Tex Trailer Manufacturing Inc,21,Down 2 Earth Trailers,mismatch,
batchwise_map_reduce,gemma3:12b,26,Bonnell Aluminum,22,Bosch (Automotive Division),mismatch,
batchwise_map_reduce,gemma3:12b,26,Michellin Tread Technologies,23,Bridgestone Bandag,mismatch,
batchwise_map_reduce,gemma3:12b,26,Continental Automotive,46,Mobis Alabama LLC,mismatch,
batchwise_map_reduce,gemma3:12b,26,Enchem America Inc,51,Enchem America Inc.,match,exact
batchwise_map_reduce,gemma3:12b,27,JTEKT North America Corp,1,JTEKT North America Corp.,match,exact
batchwise_map_reduce,gemma3:12b,27,Kautex Inc,2,Kautex Inc.,match,exact
batchwise_map_reduce,gemma3:12b,27,Flambeau Inc,4,Flambeau Inc.,match,exact
batchwise_map_reduce,gemma3:12b,27,Arising Industries Inc,5,Arising Industries Inc.,match,exact
batchwise_map_reduce,gemma3:12b,27,Dinex Emissions Inc,6,Dinex Emissions Inc.,match,exact
batchwise_map_reduce,gemma3:12b,27,ACM Georgia LLC,7,ACM Georgia LLC,match,exact
batchwise_map_reduce,gemma3:12b,27,Lark United Manufacturing Inc,8,Lark United Manufacturing Inc.,match,exact
batchwise_map_reduce,gemma3:12b,27,AVS,9,FOX Factory,mismatch,
batchwise_map_reduce,gemma3:12b,27,Fouts Brothers Fire Equipment,10,Fouts Brothers Fire Equipment,match,exact
batchwise_map_reduce,gemma3:12b,27,Dongwon Autopart Technology Georgia LLC,14,Dongwon Autopart Technology Georgia LLC,match,exact
batchwise_map_reduce,gemma3:12b,27,Beaver Manufacturing Co. Inc,15,Beaver Manufacturing Co. Inc.,match,exact
batchwise_map_reduce,gemma3:12b,27,AVS,16,AVS,match,exact
batchwise_map_reduce,gemma3:12b,27,Blue Bird Corp,17,Blue Bird Corp.,match,exact
batchwise_map_reduce,gemma3:12b,27,Blue Ridge Manufacturing,18,Blue Ridge Manufacturing,match,exact
batchwise_map_reduce,gemma3:12b,27,Dorsett Industries Inc,19,Dorsett Industries Inc.,match,exact
batchwise_map_reduce,gemma3:12b,27,Ecoplastic Corporation,20,Boogook Industries,mismatch,
batchwise_map_reduce,gemma3:12b,27,Big Tex Trailer Manufacturing Inc,21,Down 2 Earth Trailers,mismatch,
batchwise_map_reduce,gemma3:12b,27,Duckyang,25,Club Car LLC,mismatch,
batchwise_map_reduce,gemma3:12b,27,Mercedes-Benz USA LLC,40,Mercedes-Benz USA LLC,match,exact
batchwise_map_reduce,gemma3:12b,27,Hwashin,79,Hwashin,match,exact
batchwise_map_reduce,gemma3:12b,28,Freudenberg-NOK,60,Freudenberg-NOK,match,exact
batchwise_map_reduce,gemma3:12b,28,Hyundai Transys Georgia Powertrain,84,Hyundai Transys Georgia Powertrain,match,exact
batchwise_map_reduce,gemma3:12b,28,Peerless-Winsmith Inc,139,Peerless-Winsmith Inc.,match,exact
batchwise_map_reduce,gemma3:12b,29,Hyundai Motor Group,83,Hyundai Motor Group,match,exact
batchwise_map_reduce,gemma3:12b,29,Hollingsworth & Vose Co,77,Hollingsworth & Vose Co.,match,exact
batchwise_map_reduce,gemma3:12b,29,Honda Development & Manufacturing,78,Honda Development & Manufacturing,match,exact
batchwise_map_reduce,gemma3:12b,29,Superior Essex Inc,171,Superior Essex Inc.,match,exact
batchwise_map_reduce,gemma3:12b,29,Suzuki Manufacturing of America Corp,172,Suzuki Manufacturing of America Corp.,match,exact
batchwise_map_reduce,gemma3:12b,29,TDK Components USA Inc,174,TDK Components USA Inc.,match,exact
batchwise_map_reduce,gemma3:12b,29,TE Connectivity,175,TE Connectivity,match,exact
batchwise_map_reduce,gemma3:12b,29,Teklas USA,179,Thomson Plastics Inc.,mismatch,
batchwise_map_reduce,gemma3:12b,29,Thermal Ceramics Inc,178,Thermal Ceramics Inc.,match,exact
batchwise_map_reduce,gemma3:12b,29,Thomson Plastics Inc,177,Textron Specialized Vehicles,mismatch,
batchwise_map_reduce,gemma3:12b,29,TI Fluid Systems,180,TI Fluid Systems,match,exact
batchwise_map_reduce,gemma3:12b,29,TI Fluid Systems,181,TI Fluid Systems,match,exact
batchwise_map_reduce,gemma3:12b,29,Tie Down Engineering,182,Tie Down Engineering,match,exact
batchwise_map_reduce,gemma3:12b,29,TN Americas Holding Inc,183,TN Americas Holding Inc.,match,exact
batchwise_map_reduce,gemma3:12b,29,Toyota Industries Group (TACG-TICA),184,Toyota Industries Group (TACG-TICA),match,exact
batchwise_map_reduce,gemma3:12b,29,Trenton Pressing,185,Trenton Pressing,match,exact
batchwise_map_reduce,gemma3:12b,29,Trenton Pressing Inc,186,Trenton Pressing Inc.,match,exact
batchwise_map_reduce,gemma3:12b,29,Wabash National Corp,194,Wabash National Corp.,match,exact
batchwise_map_reduce,gemma3:12b,29,WIKA USA,196,WIKA USA,match,exact
batchwise_map_reduce,gemma3:12b,29,Woodbridge Foam Corp,197,Woodbridge Foam Corp.,match,exact
batchwise_map_reduce,gemma3:12b,29,Woory Industrial Co,198,Woory Industrial Co.,match,exact
batchwise_map_reduce,gemma3:12b,29,Yachiyo Manufacturing of America LLC,199,Yachiyo Manufacturing of America LLC,match,exact
batchwise_map_reduce,gemma3:12b,29,Yamaha Motor Manufacturing Corp,200,Yamaha Motor Manufacturing Corp.,match,exact
batchwise_map_reduce,gemma3:12b,31,Dinex Emissions Inc,6,Dinex Emissions Inc.,match,exact
batchwise_map_reduce,gemma3:12b,31,Ascend Elements,11,Ascend Elements,match,exact
batchwise_map_reduce,gemma3:12b,31,Aspen Aerogels,12,Aspen Aerogels,match,exact
batchwise_map_reduce,gemma3:12b,31,Aurubis,13,Aurubis,match,exact
batchwise_map_reduce,gemma3:12b,31,Beaver Manufacturing Co. Inc,15,Beaver Manufacturing Co. Inc.,match,exact
batchwise_map_reduce,gemma3:12b,31,AVS,16,AVS,match,exact
batchwise_map_reduce,gemma3:12b,31,Blue Bird Corp,17,Blue Bird Corp.,match,exact
batchwise_map_reduce,gemma3:12b,31,Blue Ridge Manufacturing,18,Blue Ridge Manufacturing,match,exact
batchwise_map_reduce,gemma3:12b,31,Constellium Automotive USA,26,Constellium Automotive USA,match,exact
batchwise_map_reduce,gemma3:12b,31,DAESOL Solution Georgia LLC,30,DAEHAN Solution Georgia LLC,match,fuzzy:0.87
batchwise_map_reduce,gemma3:12b,31,Daesol Ausys,31,Daesol Ausys,match,exact
batchwise_map_reduce,gemma3:12b,31,Enchem America Inc,51,Enchem America Inc.,match,exact
batchwise_map_reduce,gemma3:12b,31,SungEel Recycling Park Georgia,170,SungEel Recycling Park Georgia,match,exact
batchwise_map_reduce,gemma3:12b,32,Duckyang,35,Duckyang,match,exact
batchwise_map_reduce,gemma3:12b,32,GSC Steel Stamping LLC,69,GSC Steel Stamping LLC,match,exact
batchwise_map_reduce,gemma3:12b,32,Hitachi Astemo Americas Inc,76,Hitachi Astemo Americas Inc.,match,exact
batchwise_map_reduce,gemma3:12b,32,Hollingsworth & Vose Co,77,Hollingsworth & Vose Co.,match,exact
batchwise_map_reduce,gemma3:12b,32,Honda Development & Manufacturing,78,Honda Development & Manufacturing,match,exact
batchwise_map_reduce,gemma3:12b,32,Hyundai Motor Group,83,Hyundai Motor Group,match,exact
batchwise_map_reduce,gemma3:12b,32,Hyundai Transys Georgia Powertrain,84,Hyundai Transys Georgia Powertrain,match,exact
batchwise_map_reduce,gemma3:12b,32,IMMI,86,IMMI,match,exact
batchwise_map_reduce,gemma3:12b,32,Racemark International LLC,150,Racemark International LLC,match,exact
batchwise_map_reduce,gemma3:12b,32,WIKA USA,196,WIKA USA,match,exact
batchwise_map_reduce,gemma3:12b,32,Woory Industrial Co,198,Woory Industrial Co.,match,exact
batchwise_map_reduce,gemma3:12b,32,Yamaha Motor Manufacturing Corp,200,Yamaha Motor Manufacturing Corp.,match,exact
batchwise_map_reduce,gemma3:12b,32,ZF Gainesville LLC,203,ZF Gainesville LLC,match,exact
batchwise_map_reduce,gemma3:12b,32,ZF Gainesville LLC,204,ZF Gainesville LLC,match,exact
batchwise_map_reduce,gemma3:12b,32,ZF Gainesville LLC,205,ZF Gainesville LLC,match,exact
batchwise_map_reduce,gemma3:12b,33,Jefferson Southern Corporation,91,Jefferson Southern Corporation,match,exact
batchwise_map_reduce,gemma3:12b,33,"Joon Georgia, Inc",92,"Joon Georgia, Inc.",match,exact
batchwise_map_reduce,gemma3:12b,33,KTX America Corporation,96,KTX America Corporation,match,exact
batchwise_map_reduce,gemma3:12b,33,Kumho Tire USA Inc,97,Kumho Tire USA Inc.,match,exact
batchwise_map_reduce,gemma3:12b,34,Freudenberg-NOK,60,Freudenberg-NOK,match,exact
batchwise_map_reduce,gemma3:12b,34,Hyundai Transys Georgia Powertrain,84,Hyundai Transys Georgia Powertrain,match,exact
batchwise_map_reduce,gemma3:12b,34,Novelis Inc,129,Novelis Inc.,match,exact
batchwise_map_reduce,gemma3:12b,34,Peerless-Winsmith Inc,139,Peerless-Winsmith Inc.,match,exact
batchwise_map_reduce,gemma3:12b,35,Freudenberg-NOK,60,Freudenberg-NOK,match,exact
batchwise_map_reduce,gemma3:12b,35,Hyundai Transys Georgia Powertrain,84,Hyundai Transys Georgia Powertrain,match,exact
batchwise_map_reduce,gemma3:12b,35,Novelis Inc,129,Novelis Inc.,match,exact
batchwise_map_reduce,gemma3:12b,35,Peerless-Winsmith Inc,139,Peerless-Winsmith Inc.,match,exact
batchwise_map_reduce,gemma3:12b,35,ZF Gainesville LLC,203,ZF Gainesville LLC,match,exact
batchwise_map_reduce,gemma3:12b,35,ZF Gainesville LLC,204,ZF Gainesville LLC,match,exact
batchwise_map_reduce,gemma3:12b,35,ZF Gainesville LLC,205,ZF Gainesville LLC,match,exact
batchwise_map_reduce,gemma3:12b,36,Fouts Brothers Fire Equipment,10,Fouts Brothers Fire Equipment,match,exact
batchwise_map_reduce,gemma3:12b,36,F&P Georgia Manufacturing,53,F&P Georgia Manufacturing,match,exact
batchwise_map_reduce,gemma3:12b,36,Neaton Rome Inc,62,Neaton Rome Inc.,match,exact
batchwise_map_reduce,gemma3:12b,36,Hitachi Astemo,75,Hitachi Astemo,match,exact
batchwise_map_reduce,gemma3:12b,36,Hwashin,79,Hwashin,match,exact
batchwise_map_reduce,gemma3:12b,36,Hyundai & LG Energy Solution (LGES),80,Hyundai & LG Energy Solution (LGES),match,exact
batchwise_map_reduce,gemma3:12b,36,IMS Gear Georgia Inc,87,IMS Gear Georgia Inc.,match,exact
batchwise_map_reduce,gemma3:12b,36,Hyundai Industrial Co,93,Hyundai Industrial Co.,match,exact
batchwise_map_reduce,gemma3:12b,36,KTX America Corporation,96,KTX America Corporation,match,exact
batchwise_map_reduce,gemma3:12b,36,Kyungshin America Corp,98,Kyungshin America Corp.,match,exact
batchwise_map_reduce,gemma3:12b,36,Hyundai MOBIS (Georgia),99,Hyundai MOBIS (Georgia),match,exact
batchwise_map_reduce,gemma3:12b,36,Lear Corporation,100,Lear Corporation,match,exact
batchwise_map_reduce,gemma3:12b,36,Hyundai Transys Georgia Seating Systems,130,Hyundai Transys Georgia Seating Systems,match,exact
batchwise_map_reduce,gemma3:12b,37,Freudenberg-NOK,60,Freudenberg-NOK,match,exact
batchwise_map_reduce,gemma3:12b,37,Hyundai Transys Georgia Powertrain,84,Hyundai Transys Georgia Powertrain,match,exact
batchwise_map_reduce,gemma3:12b,37,Novelis Inc,129,Novelis Inc.,match,exact
batchwise_map_reduce,gemma3:12b,37,Peerless-Winsmith Inc,139,Peerless-Winsmith Inc.,match,exact
batchwise_map_reduce,gemma3:12b,38,Duckyang,35,Duckyang,match,exact
batchwise_map_reduce,gemma3:12b,38,Hitachi Astemo Americas Inc,76,Hitachi Astemo Americas Inc.,match,exact
batchwise_map_reduce,gemma3:12b,38,Hollingsworth & Vose Co,77,Hollingsworth & Vose Co.,match,exact
batchwise_map_reduce,gemma3:12b,38,Honda Development & Manufacturing,78,Honda Development & Manufacturing,match,exact
batchwise_map_reduce,gemma3:12b,38,Hyundai Motor Group,83,Hyundai Motor Group,match,exact
batchwise_map_reduce,gemma3:12b,38,Hyundai Transys Georgia Powertrain,84,Hyundai Transys Georgia Powertrain,match,exact
batchwise_map_reduce,gemma3:12b,38,IMMI,86,IMMI,match,exact
batchwise_map_reduce,gemma3:12b,38,Racemark International LLC,150,Racemark International LLC,match,exact
batchwise_map_reduce,gemma3:12b,38,Trenton Pressing Inc,186,Trenton Pressing Inc.,match,exact
batchwise_map_reduce,gemma3:12b,38,Valeo,187,Valeo,match,exact
batchwise_map_reduce,gemma3:12b,38,Vanguard National Trailer Corp,188,Vanguard National Trailer Corp.,match,exact
batchwise_map_reduce,gemma3:12b,38,Vernay,189,Vernay,match,exact
batchwise_map_reduce,gemma3:12b,38,Vista Metals Corp,190,Vista Metals Corp.,match,exact
batchwise_map_reduce,gemma3:12b,38,Voestalpine Automotive Body Parts Inc,191,Voestalpine Automotive Body Parts Inc.,match,exact
batchwise_map_reduce,gemma3:12b,38,Volvo Cars USA,192,Volvo Cars USA,match,exact
batchwise_map_reduce,gemma3:12b,38,Volvo Group North America,193,Volvo Group North America,match,exact
batchwise_map_reduce,gemma3:12b,38,Wabash National Corp,194,Wabash National Corp.,match,exact
batchwise_map_reduce,gemma3:12b,38,WIKA USA,196,WIKA USA,match,exact
batchwise_map_reduce,gemma3:12b,38,Woodbridge Foam Corp,197,Woodbridge Foam Corp.,match,exact
batchwise_map_reduce,gemma3:12b,38,Woory Industrial Co,198,Woory Industrial Co.,match,exact
batchwise_map_reduce,gemma3:12b,38,Yamaha Motor Manufacturing Corp,199,Yachiyo Manufacturing of America LLC,mismatch,
batchwise_map_reduce,gemma3:12b,39,Racemark International LLC,150,Racemark International LLC,match,exact
batchwise_map_reduce,gemma3:12b,39,ZF Gainesville LLC,203,ZF Gainesville LLC,match,exact
batchwise_map_reduce,gemma3:12b,39,ZF Gainesville LLC,204,ZF Gainesville LLC,match,exact
batchwise_map_reduce,gemma3:12b,39,ZF Gainesville LLC,205,ZF Gainesville LLC,match,exact
batchwise_map_reduce,gemma3:12b,39,YKK USA Inc,202,YKK USA Inc.,match,exact
batchwise_map_reduce,gemma3:12b,40,F&P Georgia Manufacturing,53,F&P Georgia Manufacturing,match,exact
batchwise_map_reduce,gemma3:12b,40,GSC Steel Stamping LLC,69,GSC Steel Stamping LLC,match,exact
batchwise_map_reduce,gemma3:12b,40,Hitachi Astemo Americas Inc,76,Hitachi Astemo Americas Inc.,match,exact
batchwise_map_reduce,gemma3:12b,40,Hollingsworth & Vose Co,77,Hollingsworth & Vose Co.,match,exact
batchwise_map_reduce,gemma3:12b,40,Honda Development & Manufacturing,78,Honda Development & Manufacturing,match,exact
batchwise_map_reduce,gemma3:12b,40,Hyundai Transys Georgia Powertrain,84,Hyundai Transys Georgia Powertrain,match,exact
batchwise_map_reduce,gemma3:12b,40,Racemark International LLC,150,Racemark International LLC,match,exact
batchwise_map_reduce,gemma3:12b,40,Suzuki Manufacturing of America Corp,172,Suzuki Manufacturing of America Corp.,match,exact
batchwise_map_reduce,gemma3:12b,40,Yamaha Motor Manufacturing Corp,176,Teklas USA,mismatch,
batchwise_map_reduce,gemma3:12b,41,Ascend Elements,11,Ascend Elements,match,exact
batchwise_map_reduce,gemma3:12b,41,Aspen Aerogels,12,Aspen Aerogels,match,exact
batchwise_map_reduce,gemma3:12b,41,Aurubis,13,Aurubis,match,exact
batchwise_map_reduce,gemma3:12b,41,Beaver Manufacturing Co. Inc,15,Beaver Manufacturing Co. Inc.,match,exact
batchwise_map_reduce,gemma3:12b,41,AVS,16,AVS,match,exact
batchwise_map_reduce,gemma3:12b,41,Blue Bird Corp,17,Blue Bird Corp.,match,exact
batchwise_map_reduce,gemma3:12b,41,Blue Ridge Manufacturing,18,Blue Ridge Manufacturing,match,exact
