arm,model_name,question_number,mention_text,classification,sources,matched_kb_company,similarity,matched_field,matched_value
direct_context,mistral-small3.2:24b,21,Lark United Manufacturing Inc,known_kb_company,evidence_company,Lark United Manufacturing Inc.,1.0,,
direct_context,mistral-small3.2:24b,21,FOX Factory,known_kb_company,evidence_company,FOX Factory,1.0,,
direct_context,mistral-small3.2:24b,21,Fouts Brothers Fire Equipment,known_kb_company,evidence_company,Fouts Brothers Fire Equipment,1.0,,
direct_context,mistral-small3.2:24b,22,Enchem America Inc,known_kb_company,evidence_company,Enchem America Inc.,1.0,,
direct_context,mistral-small3.2:24b,22,Arising Industries Inc,known_kb_company,evidence_company,Arising Industries Inc.,1.0,,
direct_context,mistral-small3.2:24b,23,F&P Georgia Manufacturing,known_kb_company,evidence_company,F&P Georgia Manufacturing,1.0,,
direct_context,mistral-small3.2:24b,23,Hitachi Astemo Americas Inc,known_kb_company,evidence_company,Hitachi Astemo Americas Inc.,1.0,,
direct_context,mistral-small3.2:24b,23,Hollingsworth & Vose Co,known_kb_company,evidence_company,Hollingsworth & Vose Co.,1.0,,
direct_context,mistral-small3.2:24b,23,Honda Development & Manufacturing,known_kb_company,evidence_company,Honda Development & Manufacturing,1.0,,
direct_context,mistral-small3.2:24b,23,Hyundai Transys Georgia Seating Systems,known_kb_company,evidence_company,Hyundai Transys Georgia Seating Systems,1.0,,
direct_context,mistral-small3.2:24b,23,Novelis Inc,known_kb_company,evidence_company,Novelis Inc.,1.0,,
direct_context,mistral-small3.2:24b,23,Hyundai Transys Georgia Powertrain,known_kb_company,evidence_company,Hyundai Transys Georgia Powertrain,1.0,,
direct_context,mistral-small3.2:24b,23,Racemark International LLC,known_kb_company,evidence_company,Racemark International LLC,1.0,,
direct_context,mistral-small3.2:24b,23,Thermal Ceramics Inc,known_kb_company,evidence_company,Thermal Ceramics Inc.,1.0,,
direct_context,mistral-small3.2:24b,26,Flambeau Inc,known_kb_company,evidence_company,Flambeau Inc.,1.0,,
direct_context,mistral-small3.2:24b,26,Down 2 Earth Trailers,known_kb_company,evidence_company,Down 2 Earth Trailers,1.0,,
direct_context,mistral-small3.2:24b,26,Boogook Industries,known_kb_company,evidence_company,Boogook Industries,1.0,,
direct_context,mistral-small3.2:24b,26,Erdrich USA Inc,known_kb_company,evidence_company,Erdrich USA Inc.,1.0,,
direct_context,mistral-small3.2:24b,26,EVCO Plastics,known_kb_company,evidence_company,EVCO Plastics,1.0,,
direct_context,mistral-small3.2:24b,26,Freudenberg-NOK,known_kb_company,evidence_company,Freudenberg-NOK,1.0,,
direct_context,mistral-small3.2:24b,26,GSC Steel Stamping LLC,known_kb_company,evidence_company,GSC Steel Stamping LLC,1.0,,
direct_context,mistral-small3.2:24b,26,Hanon Systems USA LLC,known_kb_company,evidence_company,Hanon Systems USA LLC,1.0,,
direct_context,mistral-small3.2:24b,26,GLOVIS Georgia LLC,known_kb_company,evidence_company,GLOVIS Georgia LLC,1.0,,
direct_context,mistral-small3.2:24b,26,Racemark International LLC,known_kb_company,evidence_company,Racemark International LLC,1.0,,
direct_context,mistral-small3.2:24b,27,Hitachi Astemo Americas Inc,known_kb_company,evidence_company,Hitachi Astemo Americas Inc.,1.0,,
direct_context,mistral-small3.2:24b,27,Hollingsworth & Vose Co,known_kb_company,evidence_company,Hollingsworth & Vose Co.,1.0,,
direct_context,mistral-small3.2:24b,27,Honda Development & Manufacturing,known_kb_company,evidence_company,Honda Development & Manufacturing,1.0,,
direct_context,mistral-small3.2:24b,27,Kia Georgia Inc,known_kb_company,evidence_company,Kia Georgia Inc.,1.0,,
direct_context,mistral-small3.2:24b,27,KTX America Corporation,known_kb_company,evidence_company,KTX America Corporation,1.0,,
direct_context,mistral-small3.2:24b,27,Kumho Tire USA Inc,known_kb_company,evidence_company,Kumho Tire USA Inc.,1.0,,
direct_context,mistral-small3.2:24b,27,Kyungshin America Corp,known_kb_company,evidence_company,Kyungshin America Corp.,1.0,,
direct_context,mistral-small3.2:24b,27,Hyundai MOBIS (Georgia),known_kb_company,evidence_company,Hyundai MOBIS (Georgia),1.0,,
direct_context,mistral-small3.2:24b,27,Decostar Industries,known_kb_company,evidence_company,Decostar Industries,1.0,,
direct_context,mistral-small3.2:24b,27,Seoyon E-Hwa Interior Systems,known_kb_company,evidence_company,Seoyon E-Hwa Interior Systems,1.0,,
direct_context,mistral-small3.2:24b,28,GSC Steel Stamping LLC,known_kb_company,evidence_company,GSC Steel Stamping LLC,1.0,,
direct_context,mistral-small3.2:24b,28,Haering Precision USA LP,known_kb_company,evidence_company,Haering Precision USA LP,1.0,,
direct_context,mistral-small3.2:24b,29,TI Fluid Systems,known_kb_company,evidence_company,TI Fluid Systems,1.0,,
direct_context,mistral-small3.2:24b,29,Tie Down Engineering,known_kb_company,evidence_company,Tie Down Engineering,1.0,,
direct_context,mistral-small3.2:24b,29,TN Americas Holding Inc,known_kb_company,evidence_company,TN Americas Holding Inc.,1.0,,
direct_context,mistral-small3.2:24b,29,Toyota Industries Group (TACG-TICA),known_kb_company,evidence_company,Toyota Industries Group (TACG-TICA),1.0,,
direct_context,mistral-small3.2:24b,29,Trenton Pressing,known_kb_company,evidence_company,Trenton Pressing,1.0,,
direct_context,mistral-small3.2:24b,29,Valeo,known_kb_company,evidence_company,Valeo,1.0,,
direct_context,mistral-small3.2:24b,29,Vanguard National Trailer Corp,known_kb_company,evidence_company,Vanguard National Trailer Corp.,1.0,,
direct_context,mistral-small3.2:24b,29,Vernay,known_kb_company,evidence_company,Vernay,1.0,,
direct_context,mistral-small3.2:24b,29,Vista Metals Corp,known_kb_company,evidence_company,Vista Metals Corp.,1.0,,
direct_context,mistral-small3.2:24b,29,Voestalpine Automotive Body Parts Inc,known_kb_company,evidence_company,Voestalpine Automotive Body Parts Inc.,1.0,,
direct_context,mistral-small3.2:24b,29,Volvo Cars USA,known_kb_company,evidence_company,Volvo Cars USA,1.0,,
direct_context,mistral-small3.2:24b,29,Volvo Group North America,known_kb_company,evidence_company,Volvo Group North America,1.0,,
direct_context,mistral-small3.2:24b,29,Wabash National Corp,known_kb_company,evidence_company,Wabash National Corp.,1.0,,
direct_context,mistral-small3.2:24b,29,Wheelabrator Group Inc,known_kb_company,evidence_company,Wheelabrator Group Inc.,1.0,,
direct_context,mistral-small3.2:24b,29,WIKA USA,known_kb_company,evidence_company,WIKA USA,1.0,,
direct_context,mistral-small3.2:24b,29,Woodbridge Foam Corp,known_kb_company,evidence_company,Woodbridge Foam Corp.,1.0,,
direct_context,mistral-small3.2:24b,29,Woory Industrial Co,known_kb_company,evidence_company,Woory Industrial Co.,1.0,,
direct_context,mistral-small3.2:24b,29,Industry Group,not_a_company_phrase,answer_prose,,,,
direct_context,mistral-small3.2:24b,31,F&P Georgia Manufacturing,known_kb_company,evidence_company,F&P Georgia Manufacturing,1.0,,
direct_context,mistral-small3.2:24b,31,GSC Steel Stamping LLC,known_kb_company,evidence_company,GSC Steel Stamping LLC,1.0,,
direct_context,mistral-small3.2:24b,31,GEDIA Georgia LLC,known_kb_company,evidence_company,GEDIA Georgia LLC,1.0,,
direct_context,mistral-small3.2:24b,31,DAEHAN Solution Georgia LLC,known_kb_company,evidence_company,DAEHAN Solution Georgia LLC,1.0,,
direct_context,mistral-small3.2:24b,31,Novelis Inc,known_kb_company,evidence_company,Novelis Inc.,1.0,,
direct_context,mistral-small3.2:24b,34,GSC Steel Stamping LLC,known_kb_company,evidence_company,GSC Steel Stamping LLC,1.0,,
direct_context,mistral-small3.2:24b,34,Hanon Systems USA LLC,known_kb_company,evidence_company,Hanon Systems USA LLC,1.0,,
direct_context,mistral-small3.2:24b,34,Hyundai Transys Georgia Powertrain,known_kb_company,evidence_company,Hyundai Transys Georgia Powertrain,1.0,,
direct_context,mistral-small3.2:24b,34,Denkai America,known_kb_company,evidence_company,Denkai America,1.0,,
direct_context,mistral-small3.2:24b,35,GSC Steel Stamping LLC,known_kb_company,evidence_company,GSC Steel Stamping LLC,1.0,,
direct_context,mistral-small3.2:24b,35,Denso Manufacturing Georgia,known_kb_company,evidence_company,Denso Manufacturing Georgia,1.0,,
direct_context,mistral-small3.2:24b,35,Peerless-Winsmith Inc,known_kb_company,evidence_company,Peerless-Winsmith Inc.,1.0,,
direct_context,mistral-small3.2:24b,35,ZF Gainesville LLC,known_kb_company,evidence_company,ZF Gainesville LLC,1.0,,
direct_context,mistral-small3.2:24b,36,Hitachi Astemo Americas Inc,known_kb_company,evidence_company,Hitachi Astemo Americas Inc.,1.0,,
direct_context,mistral-small3.2:24b,36,Honda Development & Manufacturing,known_kb_company,evidence_company,Honda Development & Manufacturing,1.0,,
direct_context,mistral-small3.2:24b,36,Kia Georgia Inc,known_kb_company,evidence_company,Kia Georgia Inc.,1.0,,
direct_context,mistral-small3.2:24b,36,KTX America Corporation,known_kb_company,evidence_company,KTX America Corporation,1.0,,
direct_context,mistral-small3.2:24b,36,Kumho Tire USA Inc,known_kb_company,evidence_company,Kumho Tire USA Inc.,1.0,,
direct_context,mistral-small3.2:24b,36,Kyungshin America Corp,known_kb_company,evidence_company,Kyungshin America Corp.,1.0,,
direct_context,mistral-small3.2:24b,36,Hyundai MOBIS (Georgia),known_kb_company,evidence_company,Hyundai MOBIS (Georgia),1.0,,
direct_context,mistral-small3.2:24b,36,Jefferson Southern Corporation,known_kb_company,evidence_company,Jefferson Southern Corporation,1.0,,
direct_context,mistral-small3.2:24b,36,"Joon Georgia, Inc",known_kb_company,evidence_company,"Joon Georgia, Inc.",1.0,,
direct_context,mistral-small3.2:24b,36,Nisshinbo Automotive Manufacturing,known_kb_company,evidence_company,Nisshinbo Automotive Manufacturing Inc.,1.0,,
direct_context,mistral-small3.2:24b,37,GSC Steel Stamping LLC,known_kb_company,evidence_company,GSC Steel Stamping LLC,1.0,,
direct_context,mistral-small3.2:24b,37,Hanon Systems USA LLC,known_kb_company,evidence_company,Hanon Systems USA LLC,1.0,,
direct_context,mistral-small3.2:24b,37,Freudenberg-NOK,known_kb_company,evidence_company,Freudenberg-NOK,1.0,,
direct_context,mistral-small3.2:24b,40,Hitachi Astemo Americas Inc,known_kb_company,evidence_company,Hitachi Astemo Americas Inc.,1.0,,
direct_context,mistral-small3.2:24b,40,Hyundai Motor Group,known_kb_company,evidence_company,Hyundai Motor Group,1.0,,
direct_context,mistral-small3.2:24b,40,Kia Georgia Inc,known_kb_company,evidence_company,Kia Georgia Inc.,1.0,,
direct_context,mistral-small3.2:24b,40,Superior Essex Inc,known_kb_company,evidence_company,Superior Essex Inc.,1.0,,
direct_context,mistral-small3.2:24b,40,TI Fluid Systems,known_kb_company,evidence_company,TI Fluid Systems,1.0,,
direct_context,mistral-small3.2:24b,40,Volvo Cars USA,known_kb_company,evidence_company,Volvo Cars USA,1.0,,
direct_context,mistral-small3.2:24b,40,Volvo Group North America,known_kb_company,evidence_company,Volvo Group North America,1.0,,
direct_context,mistral-small3.2:24b,40,WIKA USA,known_kb_company,evidence_company,WIKA USA,1.0,,
direct_context,mistral-small3.2:24b,40,ZF Gainesville LLC,known_kb_company,evidence_company,ZF Gainesville LLC,1.0,,
direct_context,mistral-small3.2:24b,41,Ascend Elements,known_kb_company,evidence_company,Ascend Elements,1.0,,
direct_context,mistral-small3.2:24b,41,DAS Corp,known_kb_company,evidence_company,DAS Corp.,1.0,,
direct_context,mistral-small3.2:24b,41,Ecoplastic Corporation,known_kb_company,evidence_company,Ecoplastic Corporation,1.0,,
direct_context,mistral-small3.2:24b,41,HELLA Automotive Sales Inc,known_kb_company,evidence_company,HELLA Automotive Sales Inc.,1.0,,
direct_context,qwen3.6:35b-a3b,1,Fouts Brothers Fire Equipment,known_kb_company,evidence_company,Fouts Brothers Fire Equipment,1.0,,
direct_context,qwen3.6:35b-a3b,1,F&P Georgia Manufacturing,known_kb_company,evidence_company,F&P Georgia Manufacturing,1.0,,
direct_context,qwen3.6:35b-a3b,1,Hitachi Astemo,known_kb_company,evidence_company,Hitachi Astemo,1.0,,
direct_context,qwen3.6:35b-a3b,1,Hitachi Astemo Americas Inc,known_kb_company,evidence_company,Hitachi Astemo Americas Inc.,1.0,,
direct_context,qwen3.6:35b-a3b,1,Hollingsworth & Vose Co,known_kb_company,evidence_company,Hollingsworth & Vose Co.,1.0,,
direct_context,qwen3.6:35b-a3b,1,Honda Development & Manufacturing,known_kb_company,evidence_company,Honda Development & Manufacturing,1.0,,
direct_context,qwen3.6:35b-a3b,1,Hwashin,known_kb_company,evidence_company,Hwashin,1.0,,
direct_context,qwen3.6:35b-a3b,1,Hyundai & LG Energy Solution (LGES),known_kb_company,evidence_company,Hyundai & LG Energy Solution (LGES),1.0,,
direct_context,qwen3.6:35b-a3b,1,Hyundai Motor Group,known_kb_company,evidence_company,Hyundai Motor Group,1.0,,
direct_context,qwen3.6:35b-a3b,1,Hyundai Transys Georgia Powertrain,known_kb_company,evidence_company,Hyundai Transys Georgia Powertrain,1.0,,
direct_context,qwen3.6:35b-a3b,1,IMMI,known_kb_company,evidence_company,IMMI,1.0,,
direct_context,qwen3.6:35b-a3b,1,IMS Gear Georgia Inc,known_kb_company,evidence_company,IMS Gear Georgia Inc.,1.0,,
direct_context,qwen3.6:35b-a3b,1,JAC Products Inc,known_kb_company,evidence_company,JAC Products Inc.,1.0,,
direct_context,qwen3.6:35b-a3b,1,Hyundai Industrial Co,known_kb_company,evidence_company,Hyundai Industrial Co.,1.0,,
direct_context,qwen3.6:35b-a3b,1,Hyundai MOBIS (Georgia),known_kb_company,evidence_company,Hyundai MOBIS (Georgia),1.0,,
direct_context,qwen3.6:35b-a3b,1,Hyundai Transys Georgia Seating Systems,known_kb_company,evidence_company,Hyundai Transys Georgia Seating Systems,1.0,,
direct_context,qwen3.6:35b-a3b,1,Inalfa Roof Systems Inc,known_kb_company,evidence_company,Inalfa Roof Systems Inc.,1.0,,
direct_context,qwen3.6:35b-a3b,1,Jefferson Southern Corp,known_kb_company,evidence_company,Jefferson Southern Corp.,1.0,,
direct_context,qwen3.6:35b-a3b,2,F&P Georgia Manufacturing,known_kb_company,evidence_company,F&P Georgia Manufacturing,1.0,,
direct_context,qwen3.6:35b-a3b,2,Hitachi Astemo Americas Inc,known_kb_company,evidence_company,Hitachi Astemo Americas Inc.,1.0,,
direct_context,qwen3.6:35b-a3b,2,Hollingsworth & Vose Co,known_kb_company,evidence_company,Hollingsworth & Vose Co.,1.0,,
direct_context,qwen3.6:35b-a3b,2,Honda Development & Manufacturing,known_kb_company,evidence_company,Honda Development & Manufacturing,1.0,,
direct_context,qwen3.6:35b-a3b,2,Hyundai Motor Group,known_kb_company,evidence_company,Hyundai Motor Group,1.0,,
direct_context,qwen3.6:35b-a3b,2,IMMI,known_kb_company,evidence_company,IMMI,1.0,,
direct_context,qwen3.6:35b-a3b,3,Freudenberg-NOK,known_kb_company,evidence_company,Freudenberg-NOK,1.0,,
direct_context,qwen3.6:35b-a3b,3,Hyundai Transys Georgia Powertrain,known_kb_company,evidence_company,Hyundai Transys Georgia Powertrain,1.0,,
direct_context,qwen3.6:35b-a3b,3,Novelis Inc,known_kb_company,evidence_company,Novelis Inc.,1.0,,
direct_context,qwen3.6:35b-a3b,3,Peerless-Winsmith Inc,known_kb_company,evidence_company,Peerless-Winsmith Inc.,1.0,,
direct_context,qwen3.6:35b-a3b,4,GSC Steel Stamping LLC,known_kb_company,evidence_company,GSC Steel Stamping LLC,1.0,,
direct_context,qwen3.6:35b-a3b,4,Morgan Corp,known_kb_company,evidence_company,Morgan Corp.,1.0,,
direct_context,qwen3.6:35b-a3b,5,Kia Georgia Inc,known_kb_company,evidence_company,Kia Georgia Inc.,1.0,,
direct_context,qwen3.6:35b-a3b,5,Minebea AccessSolutions USA Inc,known_kb_company,evidence_company,Minebea AccessSolutions USA Inc.,1.0,,
direct_context,qwen3.6:35b-a3b,5,Superior Essex Inc,known_kb_company,evidence_company,Superior Essex Inc.,1.0,,
direct_context,qwen3.6:35b-a3b,5,Suzuki Manufacturing of America Corp,known_kb_company,evidence_company,Suzuki Manufacturing of America Corp.,1.0,,
direct_context,qwen3.6:35b-a3b,5,TCI Powder Coatings,known_kb_company,evidence_company,TCI Powder Coatings,1.0,,
direct_context,qwen3.6:35b-a3b,5,TDK Components USA Inc,known_kb_company,evidence_company,TDK Components USA Inc.,1.0,,
direct_context,qwen3.6:35b-a3b,5,TE Connectivity,known_kb_company,evidence_company,TE Connectivity,1.0,,
direct_context,qwen3.6:35b-a3b,5,Teklas USA,known_kb_company,evidence_company,Teklas USA,1.0,,
direct_context,qwen3.6:35b-a3b,5,Textron Specialized Vehicles,known_kb_company,evidence_company,Textron Specialized Vehicles,1.0,,
direct_context,qwen3.6:35b-a3b,5,Thermal Ceramics Inc,known_kb_company,evidence_company,Thermal Ceramics Inc.,1.0,,
direct_context,qwen3.6:35b-a3b,5,Thomson Plastics Inc,known_kb_company,evidence_company,Thomson Plastics Inc.,1.0,,
direct_context,qwen3.6:35b-a3b,6,Novelis Inc,known_kb_company,"evidence_company,answer_prose",Novelis Inc.,1.0,,
direct_context,qwen3.6:35b-a3b,7,Arising Industries Inc,known_kb_company,"evidence_company,answer_prose",Arising Industries Inc.,1.0,,
direct_context,qwen3.6:35b-a3b,7,FOX Factory,known_kb_company,evidence_company,FOX Factory,1.0,,
direct_context,qwen3.6:35b-a3b,7,Big Tex Trailer Manufacturing Inc,known_kb_company,evidence_company,Big Tex Trailer Manufacturing Inc.,1.0,,
direct_context,qwen3.6:35b-a3b,7,MAT Heavy Duty,known_kb_company,evidence_company,MAT Heavy Duty,1.0,,
direct_context,qwen3.6:35b-a3b,7,Michelin Tread Technologies,known_kb_company,evidence_company,Michelin Tread Technologies,1.0,,
direct_context,qwen3.6:35b-a3b,7,"Daesol Material Georgia, LLC",known_kb_company,evidence_company,"Daesol Material Georgia, LLC",1.0,,
direct_context,qwen3.6:35b-a3b,7,IMS Gear Georgia Inc,known_kb_company,evidence_company,IMS Gear Georgia Inc.,1.0,,
direct_context,qwen3.6:35b-a3b,7,Lehigh Technologies Inc,known_kb_company,evidence_company,Lehigh Technologies Inc.,1.0,,
direct_context,qwen3.6:35b-a3b,7,DeKalb Tool & Die Inc,known_kb_company,evidence_company,DeKalb Tool & Die Inc.,1.0,,
